Area_Code;Cogs;Difference_Between_Actual_And_Target_Profit;Date;Inventory_Margin;Margin;Market_size;Market;Marketing;Product_line;Product_type;Product;Profit;Sales;State;Target_cogs;Target_margin;Target_profit;Target_sales;Total_expenses;Type;Profit_status;Duplicate_check;Countblank;Derived_gap;Sales_status;Profit_status_vs_Target;Sum_of_sales;Sum_of_profits
563;15;-2;10/1/2782;848;24;Small Market;Central;4;Beans;Coffee;Amaretto;8;39;Iowa;10;20;10;30;16;Regular;Profit;;;-2;Met;Missed;202895;64311
573;82;-2;10/1/2783;601;102;Small Market;Central;31;Beans;Coffee;Colombian;38;184;Missouri;80;100;40;180;64;Regular;Profit;;;-2;Met;Missed;202895;64311
262;94;-14;10/1/2784;694;130;Small Market;Central;85;Beans;Coffee;Colombian;16;224;Wisconsin;90;130;30;220;114;Regular;Profit;;;-14;Met;Missed;202895;64311
314;54;-29;10/1/2785;885;78;Small Market;Central;15;Beans;Espresso;Caffe Mocha;51;132;Missouri;60;100;80;160;27;Regular;Profit;;;-29;Met;Missed;202895;64311
920;75;-25;10/1/2786;1063;89;Small Market;Central;23;Beans;Espresso;Caffe Mocha;45;164;Wisconsin;90;110;70;200;44;Regular;Profit;;;-25;Met;Missed;202895;64311
712;228;16;10/1/2787;1691;304;Small Market;Central;75;Leaves;Herbal Tea;Chamomile;196;532;Iowa;210;280;180;490;108;Decaf;Profit;;;16;Met;Met;202895;64311
712;113;7;10/1/2788;803;165;Small Market;Central;36;Leaves;Herbal Tea;Lemon;107;278;Iowa;100;150;100;250;58;Decaf;Profit;;;7;Met;Met;202895;64311
712;211;19;10/1/2789;1778;212;Small Market;Central;59;Leaves;Tea;Darjeeling;129;423;Iowa;170;180;110;350;83;Regular;Profit;;;19;Met;Met;202895;64311
319;245;43;10/1/2790;1784;300;Small Market;Central;93;Leaves;Tea;Earl Grey;173;545;Iowa;200;250;130;450;127;Regular;Profit;;;43;Met;Met;202895;64311
720;86;-2;10/1/2791;1003;124;Major Market;Central;24;Beans;Coffee;Decaf Irish Cream;88;210;Colorado;80;120;90;200;36;Decaf;Profit;;;-2;Met;Missed;202895;64311
630;127;-8;10/1/2792;830;185;Major Market;Central;40;Beans;Coffee;Decaf Irish Cream;122;312;Illinois;120;180;130;300;63;Decaf;Profit;;;-8;Met;Missed;202895;64311
970;67;-33;10/1/2793;677;101;Major Market;Central;22;Beans;Espresso;Decaf Espresso;47;168;Colorado;80;130;80;210;54;Decaf;Profit;;;-33;Met;Missed;202895;64311
630;250;-83;10/1/2794;1820;251;Major Market;Central;70;Beans;Espresso;Decaf Espresso;157;501;Illinois;320;320;240;640;94;Decaf;Profit;;;-83;Met;Missed;202895;64311
719;123;4;10/1/2795;959;179;Major Market;Central;34;Beans;Coffee;Amaretto;134;302;Colorado;120;170;130;290;45;Regular;Profit;;;4;Met;Met;202895;64311
847;224;4;10/1/2796;1191;310;Major Market;Central;73;Beans;Coffee;Colombian;194;534;Illinois;220;300;190;520;116;Regular;Profit;;;4;Met;Met;202895;64311
970;54;-37;10/1/2797;601;79;Major Market;Central;15;Beans;Espresso;Caffe Mocha;53;133;Colorado;60;110;90;170;26;Regular;Profit;;;-37;Met;Missed;202895;64311
815;247;-104;10/1/2798;1744;329;Major Market;Central;81;Beans;Espresso;Caffe Mocha;216;576;Illinois;310;420;320;730;113;Regular;Profit;;;-104;Met;Missed;202895;64311
740;153;-53;10/1/2799;1319;153;Major Market;Central;42;Beans;Espresso;Caffe Mocha;87;306;Ohio;190;200;140;390;66;Regular;Profit;;;-53;Met;Missed;202895;64311
303;153;7;10/1/2800;1319;153;Major Market;Central;42;Leaves;Herbal Tea;Chamomile;87;306;Colorado;140;140;80;280;66;Decaf;Profit;;;7;Met;Met;202895;64311
309;123;3;10/1/2801;959;179;Major Market;Central;34;Leaves;Herbal Tea;Chamomile;133;302;Illinois;110;170;130;280;46;Decaf;Profit;;;3;Met;Met;202895;64311
630;86;8;10/1/2802;1003;124;Major Market;Central;24;Leaves;Herbal Tea;Mint;88;210;Illinois;80;110;80;190;36;Decaf;Profit;;;8;Met;Met;202895;64311
513;88;2;10/1/2803;817;133;Major Market;Central;29;Leaves;Tea;Darjeeling;72;221;Ohio;70;110;70;180;61;Regular;Profit;;;2;Met;Met;202895;64311
740;134;31;10/1/2804;690;186;Major Market;Central;41;Leaves;Tea;Earl Grey;121;320;Ohio;110;150;90;260;65;Regular;Profit;;;31;Met;Met;202895;64311
719;81;6;10/1/2805;551;104;Major Market;Central;26;Leaves;Tea;Green Tea;66;185;Colorado;60;90;60;150;38;Regular;Profit;;;6;Met;Met;202895;64311
319;10;-11;10/1/2806;594;14;Small Market;Central;3;Beans;Coffee;Decaf Irish Cream;-1;24;Iowa;0;20;10;20;15;Decaf;Loss;;;-11;Met;Missed;202895;64311
715;83;-13;10/1/2807;575;112;Small Market;Central;27;Beans;Coffee;Decaf Irish Cream;57;195;Wisconsin;80;110;70;190;55;Decaf;Profit;;;-13;Met;Missed;202895;64311
573;68;-14;10/1/2808;619;85;Small Market;Central;25;Beans;Coffee;Colombian;26;153;Missouri;60;90;40;150;59;Regular;Profit;;;-14;Met;Missed;202895;64311
715;105;-10;10/1/2809;716;145;Small Market;Central;95;Beans;Coffee;Colombian;20;250;Wisconsin;100;140;30;240;125;Regular;Profit;;;-10;Met;Missed;202895;64311
314;50;-22;10/1/2810;898;73;Small Market;Central;14;Beans;Espresso;Caffe Mocha;48;123;Missouri;60;90;70;150;25;Regular;Profit;;;-22;Met;Missed;202895;64311
715;80;-30;10/1/2811;1079;96;Small Market;Central;24;Beans;Espresso;Caffe Mocha;50;176;Wisconsin;100;120;80;220;46;Regular;Profit;;;-30;Met;Missed;202895;64311
641;247;16;10/1/2812;1744;329;Small Market;Central;81;Leaves;Herbal Tea;Chamomile;216;576;Iowa;230;300;200;530;113;Decaf;Profit;;;16;Met;Met;202895;64311
319;127;3;10/1/2813;830;185;Small Market;Central;40;Leaves;Herbal Tea;Lemon;123;312;Iowa;120;170;120;290;62;Decaf;Profit;;;3;Met;Met;202895;64311
641;250;36;10/1/2814;1820;251;Small Market;Central;70;Leaves;Tea;Darjeeling;156;501;Iowa;210;200;120;410;95;Regular;Profit;;;36;Met;Met;202895;64311
641;294;46;10/1/2815;1838;360;Small Market;Central;111;Leaves;Tea;Earl Grey;216;654;Iowa;240;300;170;540;144;Regular;Profit;;;46;Met;Met;202895;64311
573;20;-6;10/1/2816;218;25;Small Market;Central;7;Leaves;Tea;Earl Grey;-16;45;Missouri;10;20;-10;30;41;Regular;Loss;;;-6;Met;Missed;202895;64311
719;108;22;10/1/2817;971;157;Major Market;Central;30;Beans;Coffee;Decaf Irish Cream;172;282;Colorado;100;160;150;260;41;Decaf;Profit;;;22;Met;Met;202895;64311
815;122;11;10/1/2818;789;176;Major Market;Central;39;Beans;Coffee;Decaf Irish Cream;171;318;Illinois;110;190;160;300;61;Decaf;Profit;;;11;Met;Met;202895;64311
970;72;-47;10/1/2819;650;110;Major Market;Central;23;Beans;Espresso;Decaf Espresso;83;194;Colorado;100;160;130;260;54;Decaf;Profit;;;-47;Met;Missed;202895;64311
773;239;-79;10/1/2820;1755;239;Major Market;Central;66;Beans;Espresso;Decaf Espresso;221;509;Illinois;340;370;300;710;90;Decaf;Profit;;;-79;Met;Missed;202895;64311
419;54;-52;10/1/2821;404;66;Major Market;Central;20;Beans;Espresso;Decaf Espresso;18;128;Ohio;70;100;70;170;54;Decaf;Profit;;;-52;Met;Missed;202895;64311
719;123;37;10/1/2822;915;179;Major Market;Central;34;Beans;Coffee;Amaretto;197;322;Colorado;120;180;160;300;46;Regular;Profit;;;37;Met;Met;202895;64311
815;154;18;10/1/2823;1132;213;Major Market;Central;50;Beans;Coffee;Colombian;178;391;Illinois;150;220;160;370;93;Regular;Profit;;;18;Met;Met;202895;64311
970;76;-53;10/1/2824;580;111;Major Market;Central;21;Beans;Espresso;Caffe Mocha;117;199;Colorado;100;180;170;280;32;Regular;Profit;;;-53;Met;Missed;202895;64311
312;257;-88;10/1/2825;1662;341;Major Market;Central;84;Beans;Espresso;Caffe Mocha;332;637;Illinois;370;520;420;890;117;Regular;Profit;;;-88;Met;Missed;202895;64311
513;161;-53;10/1/2826;1267;161;Major Market;Central;45;Beans;Espresso;Caffe Mocha;137;343;Ohio;230;240;190;470;69;Regular;Profit;;;-53;Met;Missed;202895;64311
720;161;27;10/1/2827;1267;161;Major Market;Central;45;Leaves;Herbal Tea;Chamomile;137;343;Colorado;120;140;110;260;69;Decaf;Profit;;;27;Met;Met;202895;64311
708;123;57;10/1/2828;915;179;Major Market;Central;34;Leaves;Herbal Tea;Chamomile;197;322;Illinois;90;150;140;240;46;Decaf;Profit;;;57;Met;Met;202895;64311
815;108;52;10/1/2829;971;157;Major Market;Central;30;Leaves;Herbal Tea;Mint;172;282;Illinois;80;130;120;210;41;Decaf;Profit;;;52;Met;Met;202895;64311
419;82;36;10/1/2830;788;123;Major Market;Central;27;Leaves;Tea;Darjeeling;96;218;Ohio;50;90;60;140;58;Regular;Profit;;;36;Met;Met;202895;64311
419;91;33;10/1/2831;656;127;Major Market;Central;28;Leaves;Tea;Earl Grey;113;232;Ohio;50;100;80;150;51;Regular;Profit;;;33;Met;Met;202895;64311
970;90;30;10/1/2832;572;115;Major Market;Central;29;Leaves;Tea;Green Tea;110;218;Colorado;50;90;80;140;41;Regular;Profit;;;30;Met;Met;202895;64311
641;10;-13;10/1/2833;598;13;Small Market;Central;3;Beans;Coffee;Decaf Irish Cream;-3;25;Iowa;0;10;10;10;15;Decaf;Loss;;;-13;Met;Missed;202895;64311
920;86;-9;10/1/2834;547;116;Small Market;Central;28;Beans;Coffee;Decaf Irish Cream;91;215;Wisconsin;80;120;100;200;55;Decaf;Profit;;;-9;Met;Missed;202895;64311
573;79;-18;10/1/2835;593;98;Small Market;Central;30;Beans;Coffee;Colombian;52;189;Missouri;70;100;70;170;63;Regular;Profit;;;-18;Met;Missed;202895;64311
414;96;-33;10/1/2836;683;134;Small Market;Central;87;Beans;Coffee;Colombian;27;245;Wisconsin;90;140;60;230;116;Regular;Profit;;;-33;Met;Missed;202895;64311
573;40;-37;10/1/2837;881;59;Small Market;Central;11;Beans;Espresso;Caffe Mocha;53;106;Missouri;50;90;90;140;23;Regular;Profit;;;-37;Met;Missed;202895;64311
262;80;-49;10/1/2838;1055;94;Small Market;Central;24;Beans;Espresso;Caffe Mocha;71;185;Wisconsin;110;140;120;250;46;Regular;Profit;;;-49;Met;Missed;202895;64311
319;257;122;10/1/2839;1662;341;Small Market;Central;84;Leaves;Herbal Tea;Chamomile;332;637;Iowa;200;280;210;480;117;Decaf;Profit;;;122;Met;Met;202895;64311
515;122;39;10/1/2840;789;176;Small Market;Central;39;Leaves;Herbal Tea;Lemon;169;318;Iowa;90;150;130;240;62;Decaf;Profit;;;39;Met;Met;202895;64311
417;86;-49;10/1/2841;1698;23;Small Market;Central;26;Leaves;Herbal Tea;Lemon;-39;116;Missouri;60;20;10;80;49;Decaf;Loss;;;-49;Met;Missed;202895;64311
515;239;111;10/1/2842;1755;239;Small Market;Central;66;Leaves;Tea;Darjeeling;221;509;Iowa;170;170;110;340;90;Regular;Profit;;;111;Met;Met;202895;64311
515;255;142;10/1/2843;1756;312;Small Market;Central;96;Leaves;Tea;Earl Grey;272;604;Iowa;170;230;130;400;129;Regular;Profit;;;142;Met;Met;202895;64311
573;25;-16;10/1/2844;209;31;Small Market;Central;9;Leaves;Tea;Earl Grey;-16;60;Missouri;10;20;0;30;42;Regular;Loss;;;-16;Met;Missed;202895;64311
720;81;45;10/1/2845;984;117;Major Market;Central;22;Beans;Coffee;Decaf Irish Cream;125;211;Colorado;80;110;80;190;33;Decaf;Profit;;;45;Met;Met;202895;64311
847;113;47;10/1/2846;803;165;Major Market;Central;36;Beans;Coffee;Decaf Irish Cream;157;296;Illinois;110;160;110;270;59;Decaf;Profit;;;47;Met;Met;202895;64311
970;75;-14;10/1/2847;659;114;Major Market;Central;24;Beans;Espresso;Decaf Espresso;86;201;Colorado;90;150;100;240;56;Decaf;Profit;;;-14;Met;Missed;202895;64311
847;211;-9;10/1/2848;1778;212;Major Market;Central;59;Beans;Espresso;Decaf Espresso;191;451;Illinois;270;270;200;540;83;Decaf;Profit;;;-9;Met;Missed;202895;64311
719;118;60;10/1/2849;930;172;Major Market;Central;33;Beans;Coffee;Amaretto;190;309;Colorado;110;170;130;280;44;Regular;Profit;;;60;Met;Met;202895;64311
815;173;66;10/1/2850;1150;239;Major Market;Central;57;Beans;Coffee;Colombian;206;439;Illinois;170;230;140;400;100;Regular;Profit;;;66;Met;Met;202895;64311
303;50;1;10/1/2851;589;73;Major Market;Central;14;Beans;Espresso;Caffe Mocha;71;131;Colorado;60;90;70;150;25;Regular;Profit;;;1;Met;Met;202895;64311
630;228;1;10/1/2852;1691;304;Major Market;Central;75;Beans;Espresso;Caffe Mocha;291;567;Illinois;290;390;290;680;108;Regular;Profit;;;1;Met;Met;202895;64311
234;181;-11;10/1/2853;1283;182;Major Market;Central;50;Beans;Espresso;Caffe Mocha;159;387;Ohio;230;230;170;460;75;Regular;Profit;;;-11;Met;Missed;202895;64311
970;181;59;10/1/2854;1283;182;Major Market;Central;50;Leaves;Herbal Tea;Chamomile;159;387;Colorado;170;160;100;330;75;Decaf;Profit;;;59;Met;Met;202895;64311
708;118;78;10/1/2855;930;172;Major Market;Central;33;Leaves;Herbal Tea;Chamomile;188;309;Illinois;110;150;110;260;45;Decaf;Profit;;;78;Met;Met;202895;64311
708;81;45;10/1/2856;984;117;Major Market;Central;22;Leaves;Herbal Tea;Mint;125;211;Illinois;70;110;80;180;33;Decaf;Profit;;;45;Met;Met;202895;64311
614;78;32;10/1/2857;798;119;Major Market;Central;25;Leaves;Tea;Darjeeling;92;210;Ohio;60;100;60;160;57;Regular;Profit;;;32;Met;Met;202895;64311
309;75;38;10/1/2858;659;114;Major Market;Central;24;Leaves;Tea;Earl Grey;88;201;Illinois;60;90;50;150;55;Regular;Profit;;;38;Met;Met;202895;64311
740;102;62;10/1/2859;666;143;Major Market;Central;31;Leaves;Tea;Earl Grey;132;261;Ohio;80;120;70;200;54;Regular;Profit;;;62;Met;Met;202895;64311
970;88;44;10/1/2860;561;112;Major Market;Central;29;Leaves;Tea;Green Tea;104;213;Colorado;70;90;60;160;42;Regular;Profit;;;44;Met;Met;202895;64311
319;10;-14;10/1/2861;596;13;Small Market;Central;3;Beans;Coffee;Decaf Irish Cream;-4;25;Iowa;0;20;10;20;16;Decaf;Loss;;;-14;Met;Missed;202895;64311
920;77;16;10/1/2862;557;103;Small Market;Central;25;Beans;Coffee;Decaf Irish Cream;76;192;Wisconsin;70;100;60;170;52;Decaf;Profit;;;16;Met;Met;202895;64311
712;15;2;10/1/2863;848;24;Small Market;Central;4;Beans;Coffee;Amaretto;12;42;Iowa;10;20;10;30;16;Regular;Profit;;;2;Met;Met;202895;64311
573;82;16;10/1/2864;601;102;Small Market;Central;31;Beans;Coffee;Colombian;56;196;Missouri;80;100;40;180;64;Regular;Profit;;;16;Met;Met;202895;64311
608;94;-6;10/1/2865;694;130;Small Market;Central;85;Beans;Coffee;Colombian;24;239;Wisconsin;90;130;30;220;114;Regular;Profit;;;-6;Met;Missed;202895;64311
573;54;-4;10/1/2866;885;78;Small Market;Central;15;Beans;Espresso;Caffe Mocha;76;141;Missouri;60;100;80;160;27;Regular;Profit;;;-4;Met;Missed;202895;64311
715;75;-3;10/1/2867;1063;89;Small Market;Central;23;Beans;Espresso;Caffe Mocha;67;175;Wisconsin;90;110;70;200;44;Regular;Profit;;;-3;Met;Missed;202895;64311
641;228;111;10/1/2868;1691;304;Small Market;Central;75;Leaves;Herbal Tea;Chamomile;291;567;Iowa;210;280;180;490;108;Decaf;Profit;;;111;Met;Met;202895;64311
641;113;59;10/1/2869;803;165;Small Market;Central;36;Leaves;Herbal Tea;Lemon;159;296;Iowa;100;150;100;250;58;Decaf;Profit;;;59;Met;Met;202895;64311
563;211;81;10/1/2870;1778;212;Small Market;Central;59;Leaves;Tea;Darjeeling;191;451;Iowa;170;180;110;350;83;Regular;Profit;;;81;Met;Met;202895;64311
641;245;127;10/1/2871;1784;300;Small Market;Central;93;Leaves;Tea;Earl Grey;257;581;Iowa;200;250;130;450;127;Regular;Profit;;;127;Met;Met;202895;64311
720;86;41;10/1/2872;1003;124;Major Market;Central;24;Beans;Coffee;Decaf Irish Cream;131;224;Colorado;80;120;90;200;36;Decaf;Profit;;;41;Met;Met;202895;64311
312;127;51;10/1/2873;830;185;Major Market;Central;40;Beans;Coffee;Decaf Irish Cream;181;332;Illinois;120;180;130;300;63;Decaf;Profit;;;51;Met;Met;202895;64311
720;67;-10;10/1/2874;677;101;Major Market;Central;22;Beans;Espresso;Decaf Espresso;70;179;Colorado;80;130;80;210;54;Decaf;Profit;;;-10;Met;Missed;202895;64311
773;250;-7;10/1/2875;1820;251;Major Market;Central;70;Beans;Espresso;Decaf Espresso;233;534;Illinois;320;320;240;640;94;Decaf;Profit;;;-7;Met;Missed;202895;64311
303;123;69;10/1/2876;959;179;Major Market;Central;34;Beans;Coffee;Amaretto;199;322;Colorado;120;170;130;290;45;Regular;Profit;;;69;Met;Met;202895;64311
312;224;98;10/1/2877;1191;310;Major Market;Central;73;Beans;Coffee;Colombian;288;569;Illinois;220;300;190;520;116;Regular;Profit;;;98;Met;Met;202895;64311
970;54;-11;10/1/2878;601;79;Major Market;Central;15;Beans;Espresso;Caffe Mocha;79;142;Colorado;60;110;90;170;26;Regular;Profit;;;-11;Met;Missed;202895;64311
708;247;1;10/1/2879;1744;329;Major Market;Central;81;Beans;Espresso;Caffe Mocha;321;614;Illinois;310;420;320;730;113;Regular;Profit;;;1;Met;Met;202895;64311
937;153;-11;10/1/2880;1319;153;Major Market;Central;42;Beans;Espresso;Caffe Mocha;129;326;Ohio;190;200;140;390;66;Regular;Profit;;;-11;Met;Missed;202895;64311
970;153;49;10/1/2881;1319;153;Major Market;Central;42;Leaves;Herbal Tea;Chamomile;129;326;Colorado;140;140;80;280;66;Decaf;Profit;;;49;Met;Met;202895;64311
618;123;67;10/1/2882;959;179;Major Market;Central;34;Leaves;Herbal Tea;Chamomile;197;322;Illinois;110;170;130;280;46;Decaf;Profit;;;67;Met;Met;202895;64311
312;86;51;10/1/2883;1003;124;Major Market;Central;24;Leaves;Herbal Tea;Mint;131;224;Illinois;80;110;80;190;36;Decaf;Profit;;;51;Met;Met;202895;64311
513;88;37;10/1/2884;817;133;Major Market;Central;29;Leaves;Tea;Darjeeling;107;236;Ohio;70;110;70;180;61;Regular;Profit;;;37;Met;Met;202895;64311
513;134;90;10/1/2885;690;186;Major Market;Central;41;Leaves;Tea;Earl Grey;180;341;Ohio;110;150;90;260;65;Regular;Profit;;;90;Met;Met;202895;64311
719;81;38;10/1/2886;551;104;Major Market;Central;26;Leaves;Tea;Green Tea;98;197;Colorado;60;90;60;150;38;Regular;Profit;;;38;Met;Met;202895;64311
712;10;-11;10/1/2887;594;14;Small Market;Central;3;Beans;Coffee;Decaf Irish Cream;-1;26;Iowa;0;20;10;20;15;Decaf;Loss;;;-11;Met;Missed;202895;64311
414;83;15;10/1/2888;575;112;Small Market;Central;27;Beans;Coffee;Decaf Irish Cream;85;208;Wisconsin;80;110;70;190;55;Decaf;Profit;;;15;Met;Met;202895;64311
573;68;-1;10/1/2889;619;85;Small Market;Central;25;Beans;Coffee;Colombian;39;163;Missouri;60;90;40;150;59;Regular;Profit;;;-1;Met;Missed;202895;64311
262;105;0;10/1/2890;716;145;Small Market;Central;95;Beans;Coffee;Colombian;30;266;Wisconsin;100;140;30;240;125;Regular;Profit;;;0;Met;Met;202895;64311
573;50;1;10/1/2891;898;73;Small Market;Central;14;Beans;Espresso;Caffe Mocha;71;131;Missouri;60;90;70;150;25;Regular;Profit;;;1;Met;Met;202895;64311
262;80;-6;10/1/2892;1079;96;Small Market;Central;24;Beans;Espresso;Caffe Mocha;74;188;Wisconsin;100;120;80;220;46;Regular;Profit;;;-6;Met;Missed;202895;64311
515;247;121;10/1/2893;1744;329;Small Market;Central;81;Leaves;Herbal Tea;Chamomile;321;614;Iowa;230;300;200;530;113;Decaf;Profit;;;121;Met;Met;202895;64311
515;127;63;10/1/2894;830;185;Small Market;Central;40;Leaves;Herbal Tea;Lemon;183;332;Iowa;120;170;120;290;62;Decaf;Profit;;;63;Met;Met;202895;64311
641;250;112;10/1/2895;1820;251;Small Market;Central;70;Leaves;Tea;Darjeeling;232;534;Iowa;210;200;120;410;95;Regular;Profit;;;112;Met;Met;202895;64311
563;294;151;10/1/2896;1838;360;Small Market;Central;111;Leaves;Tea;Earl Grey;321;697;Iowa;240;300;170;540;144;Regular;Profit;;;151;Met;Met;202895;64311
816;20;-14;10/1/2897;218;25;Small Market;Central;7;Leaves;Tea;Earl Grey;-24;48;Missouri;10;20;-10;30;41;Regular;Loss;;;-14;Met;Missed;202895;64311
951;154;-17;10/1/2898;3654;-24;Major Market;West;50;Beans;Coffee;Decaf Irish Cream;-117;130;California;220;-30;-100;190;93;Decaf;Loss;;;-17;Met;Missed;202895;64311
714;257;-15;10/1/2899;1662;341;Major Market;West;84;Beans;Espresso;Decaf Espresso;225;598;California;230;320;240;550;116;Decaf;Profit;;;-15;Met;Missed;202895;64311
818;122;-14;10/1/2900;2555;-13;Major Market;West;39;Beans;Coffee;Amaretto;-74;109;California;170;-20;-60;150;61;Regular;Loss;;;-14;Met;Missed;202895;64311
626;260;-223;10/1/2901;2548;390;Major Market;West;91;Beans;Coffee;Colombian;247;650;California;380;580;470;960;143;Regular;Profit;;;-223;Met;Missed;202895;64311
562;239;-11;10/1/2902;1755;239;Major Market;West;66;Beans;Espresso;Caffe Latte;149;478;California;210;220;160;430;90;Regular;Profit;;;-11;Met;Missed;202895;64311
562;125;-23;10/1/2903;898;173;Major Market;West;113;Beans;Espresso;Caffe Mocha;27;298;California;110;160;50;270;146;Regular;Profit;;;-23;Met;Missed;202895;64311
661;108;-5;10/1/2904;971;157;Major Market;West;30;Leaves;Herbal Tea;Chamomile;115;265;California;80;130;120;210;42;Decaf;Profit;;;-5;Met;Missed;202895;64311
562;239;16;10/1/2905;1246;281;Major Market;West;74;Leaves;Herbal Tea;Lemon;186;520;California;190;220;170;410;95;Decaf;Profit;;;16;Met;Met;202895;64311
562;123;54;10/1/2906;915;179;Major Market;West;34;Leaves;Tea;Darjeeling;134;302;California;50;90;80;140;45;Regular;Profit;;;54;Met;Met;202895;64311
971;43;-51;10/1/2907;419;64;Small Market;West;13;Beans;Coffee;Decaf Irish Cream;29;107;Oregon;50;100;80;150;35;Decaf;Profit;;;-51;Met;Missed;202895;64311
435;79;-86;10/1/2908;593;98;Small Market;West;30;Beans;Coffee;Decaf Irish Cream;34;177;Utah;100;160;120;260;64;Decaf;Profit;;;-86;Met;Missed;202895;64311
425;96;-83;10/1/2909;683;134;Small Market;West;87;Beans;Coffee;Decaf Irish Cream;17;230;Washington;140;190;100;330;117;Decaf;Profit;;;-83;Met;Missed;202895;64311
503;161;-19;10/1/2910;1267;161;Small Market;West;45;Beans;Espresso;Decaf Espresso;91;322;Oregon;140;150;110;290;70;Decaf;Profit;;;-19;Met;Missed;202895;64311
253;80;-32;10/1/2911;1055;94;Small Market;West;24;Beans;Espresso;Decaf Espresso;48;174;Washington;60;90;80;150;46;Decaf;Profit;;;-32;Met;Missed;202895;64311
971;51;-55;10/1/2912;503;71;Small Market;West;46;Beans;Coffee;Amaretto;-5;122;Oregon;70;100;50;170;76;Regular;Loss;;;-55;Met;Missed;202895;64311
435;65;-54;10/1/2913;1053;77;Small Market;West;20;Beans;Coffee;Amaretto;36;142;Utah;90;110;90;200;41;Regular;Profit;;;-54;Met;Missed;202895;64311
971;60;-69;10/1/2914;463;84;Small Market;West;19;Beans;Coffee;Colombian;21;144;Oregon;80;130;90;210;63;Regular;Profit;;;-69;Met;Missed;202895;64311
435;47;-58;10/1/2915;375;64;Small Market;West;15;Beans;Coffee;Colombian;22;111;Utah;50;100;80;150;42;Regular;Profit;;;-58;Met;Missed;202895;64311
206;68;-54;10/1/2916;438;99;Small Market;West;21;Beans;Coffee;Colombian;56;167;Washington;90;140;110;230;43;Regular;Profit;;;-54;Met;Missed;202895;64311
206;22;-10;10/1/2917;573;29;Small Market;West;7;Beans;Espresso;Caffe Latte;10;51;Washington;10;20;20;30;19;Regular;Profit;;;-10;Met;Missed;202895;64311
702;21;-6;10/1/2918;846;31;Small Market;West;5;Beans;Espresso;Caffe Mocha;14;52;Nevada;10;20;20;30;17;Regular;Profit;;;-6;Met;Missed;202895;64311
801;103;-23;10/1/2919;564;133;Small Market;West;33;Beans;Espresso;Caffe Mocha;87;236;Utah;80;130;110;210;46;Regular;Profit;;;-23;Met;Missed;202895;64311
775;125;-34;10/1/2920;898;173;Small Market;West;113;Leaves;Herbal Tea;Chamomile;26;298;Nevada;90;150;60;240;147;Decaf;Profit;;;-34;Met;Missed;202895;64311
206;125;-15;10/1/2921;1119;188;Small Market;West;41;Leaves;Herbal Tea;Chamomile;115;313;Washington;90;160;130;250;73;Decaf;Profit;;;-15;Met;Missed;202895;64311
702;154;0;10/1/2922;1132;213;Small Market;West;50;Leaves;Herbal Tea;Lemon;120;367;Nevada;120;170;120;290;93;Decaf;Profit;;;0;Met;Met;202895;64311
971;90;-17;10/1/2923;572;115;Small Market;West;29;Leaves;Herbal Tea;Lemon;73;205;Oregon;60;100;90;160;42;Decaf;Profit;;;-17;Met;Missed;202895;64311
702;122;-16;10/1/2924;789;176;Small Market;West;39;Leaves;Herbal Tea;Mint;114;298;Nevada;90;150;130;240;62;Decaf;Profit;;;-16;Met;Missed;202895;64311
435;86;-27;10/1/2925;1698;23;Small Market;West;26;Leaves;Herbal Tea;Mint;-27;109;Utah;60;20;0;80;50;Decaf;Loss;;;-27;Met;Missed;202895;64311
702;257;94;10/1/2926;1662;341;Small Market;West;84;Leaves;Tea;Darjeeling;224;598;Nevada;110;180;130;290;117;Regular;Profit;;;94;Met;Met;202895;64311
541;21;-4;10/1/2927;480;32;Small Market;West;5;Leaves;Tea;Darjeeling;16;53;Oregon;0;20;20;20;16;Regular;Profit;;;-4;Met;Missed;202895;64311
775;239;69;10/1/2928;1755;239;Small Market;West;66;Leaves;Tea;Earl Grey;149;478;Nevada;110;120;80;230;90;Regular;Profit;;;69;Met;Met;202895;64311
702;255;-193;10/1/2929;7058;-255;Small Market;West;96;Leaves;Tea;Green Tea;-363;21;Nevada;110;-110;-170;0;129;Regular;Loss;;;-193;Met;Missed;202895;64311
435;25;-22;10/1/2930;209;31;Small Market;West;9;Leaves;Tea;Green Tea;-12;56;Utah;0;20;10;20;43;Regular;Loss;;;-22;Met;Missed;202895;64311
909;173;3;10/1/2931;3909;-27;Major Market;West;57;Beans;Coffee;Decaf Irish Cream;-127;146;California;200;-30;-130;170;100;Decaf;Loss;;;3;Met;Met;202895;64311
707;228;7;10/1/2932;1691;304;Major Market;West;75;Beans;Espresso;Decaf Espresso;197;532;California;220;290;190;510;107;Decaf;Profit;;;7;Met;Met;202895;64311
619;113;-6;10/1/2933;2758;3;Major Market;West;36;Beans;Coffee;Amaretto;-56;116;California;130;0;-50;130;59;Regular;Loss;;;-6;Met;Missed;202895;64311
951;249;-75;10/1/2934;2580;374;Major Market;West;87;Beans;Coffee;Colombian;235;623;California;290;450;310;740;139;Regular;Profit;;;-75;Met;Missed;202895;64311
559;211;-11;10/1/2935;1778;212;Major Market;West;59;Beans;Espresso;Caffe Latte;129;423;California;200;210;140;410;83;Regular;Profit;;;-11;Met;Missed;202895;64311
